Ananaya Sharma -,Is Tejashwi Yadav reneging on the promise of providing 10 lakh jobs?  Read Fact Check,"A 21-second video of Deputy Chief Minister of Bihar Tejashwi Yadav is going viral on Society media sites.



In the video, he can be heard...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-12-at-11.26.43-AM.jpeg,"August 12, 2022",https://dfrac.org/en/2022/08/12/is-tejashwi-yadav-reneging-on-the-promise-of-providing-10-lakh-jobs-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Nisar Ahmed Siddiqui -,Fact check: Nitish Kumar had said – I will get into the soil but a settlement with RJD is not possible? ," In Bihar, Nitish Kumar has split up  the alliance with THE BJP and joined the grand alliance of RJD and Congress. He took oath as...",https://dfrac.org/wp-content/uploads/2022/08/nitish.png,"August 11, 2022",https://dfrac.org/en/2022/08/11/nitish-kumar-statement-about-bjp-settlement/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Dilshad Noor -,Fact check : Know the truth about the entrance of a train full of Bangladeshis and Rohingyas in Bihar,"After the split up of the alliance of BJP and JDU in Bihar, once again the grand alliance government has been formed. In which...",https://dfrac.org/wp-content/uploads/2022/08/feature-1.jpg,"August 11, 2022",https://dfrac.org/en/2022/08/11/know-the-truth-about-the-arrival-of-a-train-full-of-bangladeshi-and-rohingyas-in-bihar-dfrac-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Mobeen Ahmad -,Fact Check: Delhi Tourism Department made false claim on Jama Masjid,It has been widely accepted in the general Public that Delhi's Jama Masjid is the largest mosque in India. Located just 500 meters away...,https://dfrac.org/wp-content/uploads/2022/08/Real-10.png,"August 10, 2022",https://dfrac.org/en/2022/08/10/dfrac-fact-check-delhi-tourism-department-made-false-claim-on-jama-masjid/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,"Are 61,395 Muslim names written on India Gate? – Read the Fact Check",There is a claim on the internet in which people are comparing the participation of Hindus and Muslim communities in India’s freedom struggle. Society...,https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-10-at-2.51.04-PM.jpeg,"August 10, 2022",https://dfrac.org/en/2022/08/10/did-61945-muslim-names-and-no-sanghis-name-written-on-india-gate-read-the-factcheck/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,The real story behind the claim of Muslim population explosion and having many wives- Read the FactCheck,"After the trailer of the movie, hum do hamare barah, Muslims are being mocked for having lot of kids and many wives all over...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-10-at-12.13.54-PM.jpeg,"August 10, 2022",https://dfrac.org/en/2022/08/10/reality-of-muslim-population-explosion-and-having-many-wives/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Nisar Ahmed Siddiqui -,Fact check: Did Nitish Kumar mention terrorist Ishrat Jahan as her daughter?,Bihar Politics climate is hot. only speculation is made about what Nitish Kumar will do. There are media and Society media reports that Nitish...,https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-09-at-2.03.54-PM.jpeg,"August 9, 2022",https://dfrac.org/en/2022/08/10/nitish-kumar-mentioned-ishrat-jahan-as-his-daugh/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Mobeen Ahmad -,"Was the national anthem written in praise of the King of England? Read, fact-check",Users are claiming that 'Jana Gana Mana' was written in praise of King George V of England. A user named Arun Kumar Gaur posted...,https://dfrac.org/wp-content/uploads/2022/08/Feature.jpg,"August 9, 2022",https://dfrac.org/en/2022/08/09/was-the-national-anthem-written-in-praise-of-the-king-of-england-read-dfrac-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Nisar Ahmed Siddiqui -,Fact Check: did CM MK Stalin demolished Shiva temple?,A video is becoming increasingly viral on Society media. It can be seen in this video that a temple is being demolished by a...,https://dfrac.org/wp-content/uploads/2022/08/misleading.jpg,"August 10, 2022",https://dfrac.org/en/2022/08/09/mk-stalin-demolished-shiva-temple/,Politics,English,tamil nadu,twitter,no,yes,no,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check: Does Owaisi come under the top effective leader in Australian University?,"A picture is getting viral on Society media sites on Society media site. In the picture, the President of the All India Majlis-e-Ittehadul Muslimeen...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-09-at-12.57.31-PM.jpeg,"August 9, 2022",https://dfrac.org/en/2022/08/09/fact-check-does-owaisi-come-under-the-top-effective-leader-in-australian-university/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Dilshad Noor -,Fact check: Did RSS worker burn the Indian National flag?￼,A picture is going viral in Society media. In which a person can seen burning the national flag of India. Taking the picture it was...,https://dfrac.org/wp-content/uploads/2022/08/BURNING-FLAH.jpg,"August 9, 2022",https://dfrac.org/en/2022/08/08/fact-check-did-rss-worker-burn-the-indian-national-flag/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Morphed Image of some students wearing Muslim holy caps is getting viral – Read Fact Check,"An Image is getting viral n Society media sites. In the image, some students can be seen wearing Muslim caps and holding a banner...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-08-at-4.02.07-PM.jpeg,"August 8, 2022",https://dfrac.org/en/2022/08/08/morphed-image-of-some-students-wearing-muslim-holy-caps-is-getting-viral-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ankit Singh -,Fact check: Jagdeep Dhankhar became the 14th vice president of India not the 16th,One of the leading national newspaper of the country published a false news about Jagdeep Dhankhar victory in the presidential election. The article wrote...,https://dfrac.org/wp-content/uploads/2022/08/2d31137e-7063-493b-a28e-8df94122ba2c.jpg,"August 8, 2022",https://dfrac.org/en/2022/08/08/debate-questions-on-new-vice-president/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,"1 Muslim was settled in the village by Hindus, now Muslims are dominating, Hindus migrated – Read the fact check","A post is becoming viral on Society media. Society media users are sharing this post by making 7 threads. In this post, users are...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-06-at-5.37.02-PM-1.jpeg,"August 6, 2022",https://dfrac.org/en/2022/08/07/muslim-was-settled-in-the-village-by-hindus-now-muslims-are-dominating-hindus-migrated-read-the-fact-check%ef%bf%bc/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Dilshad Noor -,Fact Check: ‘Vladimir Putin said – vacate the POK!’ Know the truth,A post in the name of Russian President Vladimir Putin is becoming very viral on Society media. In which he said that he has...,https://dfrac.org/wp-content/uploads/2022/08/14c949ca-b1f4-4325-88f6-aac8fd3e366c.jpg,"August 6, 2022",https://dfrac.org/en/2022/08/06/fact-check-vladimir-putin-said-vacate-the-pok-know-the-truth-1/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Amit Malviya shared a cropped video of Arvind Kejriwal mentioning 14th august. Read Fact Check,"BJP leader Amit Malviya shared a 16-second video of Delhi’s CM Arvind Kejriwal. In the video, Kejriwal can be heard mentioning that people shall...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-06-at-3.16.57-PM.jpeg,"August 6, 2022",https://dfrac.org/en/2022/08/06/amit-malviya-shared-a-cropped-video-of-arvind-kejriwal-mentioning-14th-august-instead-of-15th-august-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check:- Is Nitin Gadkari criticising PM Modi?,"A video of Nitin Gadkari is getting viral on Society media sites.In the video during the interview Nitin can be heard criticising the PM.



It...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-06-at-11.03.44-AM.jpeg,"August 6, 2022",https://dfrac.org/en/2022/08/06/fact-check-is-nitin-gadkari-criticising-pm-modi/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ankit Singh -,Fact Check: Did NSA Ajit Doval predict Yogi Adityanath to become the Prime Minster of India?￼,"Fact Check: Did NSA Ajit Doval predict Yogi Adityanath to become the Prime Minster of India?



A post is getting viral on Society media by...",https://dfrac.org/wp-content/uploads/2022/08/ajii-696x391-1.jpg,"August 5, 2022",https://dfrac.org/en/2022/08/05/did-nsa-ajit-doval-predict-yogi-aditynath-to-become-the-prime-minister-of-india/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,The reality of Naqvi’s claim that 36% of Mudra Yojana & 33% of PM-KISAN funds went to Muslims- Read the Fact Check,"While addressing a question asked by Rahul Kanwal in India Today Conclave, Former Union Minister of Minority Affairs, Mukhtar Abbas Naqvi said that around...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-05-at-5.53.21-PM.jpeg,"August 6, 2022",https://dfrac.org/en/2022/08/05/the-reality-of-naqvis-claim-that-36-of-mudra-yojanas-funds-33-of-pm-kisan-funds-are-muslim/,Politics,English,national,twitter,yes,no,no,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Did 5G spectrum auctions suffer a record loss of Rs. 2.8 lakh Cr?- Read the FactCheck,A snap of The Times of India is going viral on the internet. There is an article in the newspaper cutting with the title...,https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-05-at-2.09.54-PM.jpeg,"August 5, 2022",https://dfrac.org/en/2022/08/05/did-5g-spectrum-auctions-suffer-a-record-loss-of-rs-2-8-lakh-cr/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Dilshad Noor -,Fact Check: Fazil’s murder has nothing to do with the Shia-Sunni conflict. Know the real story.,Society media users claimed that the brutal murder of Muhammad Fazil of Mangaluru of Karnataka was due to a love affair with a Shia...,https://dfrac.org/wp-content/uploads/2022/08/Mohammad-Fazil.png,"August 5, 2022",https://dfrac.org/en/2022/08/05/fact-check-fazils-murder-has-nothing-to-do-with-the-shia-sunni-conflict-know-the-real-story/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Arvind Kejriwal was congratulated for installing mugs in the open toilet. Read Fact Check,"A poster of Delhi CM Arvind Kejriwal is going viral on Society media. Users sharing this viral poster are making fun of Kejriwal. Actually,...",https://dfrac.org/wp-content/uploads/2022/08/Untitled-design-11.png,"August 4, 2022",https://dfrac.org/en/2022/08/04/arvind-kejriwal-was-congratulated-for-installing-mugs-in-the-open-toilet-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,"Did ‘Har Har Shambhu,’ singer Farmani Naaz adopt Hinduism? – Read Fact Check",Farmani Naaz got the limelight after signing the Shiv Bhakti song ' Har-Har Shambhu' and getting caught in the controversy related to it. The...,https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-03-at-3.37.17-PM.jpeg,"August 4, 2022",https://dfrac.org/en/2022/08/04/did-har-har-shambhu-singer-farmani-naaz-adopt-hinduism-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Dilshad Noor -,Fact Check: Why the village of Yemen being called the village of Arunachal Pradesh?,In Society media a video is being viral very drastically. The video is said to be of Arunachal Pradesh Pasighat. It is being claimed...,https://dfrac.org/wp-content/uploads/2022/08/ba6c7879-3168-4eab-9668-7528720d30e7.jpg,"August 3, 2022",https://dfrac.org/en/2022/08/03/fact-check-why-the-village-of-yemen-being-called-the-village-of-arunachal-pradesh/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Did actor Sanjay Dutt convert to Muslim? – Read Fact Check,A picture of famous Indian actor Sanjay Dutt is getting viral on Society media sites where he can be seen wearing the holy cap...,https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-03-at-6.25.39-PM.jpeg,"August 3, 2022",https://dfrac.org/en/2022/08/03/did-actor-sanjay-dutt-convert-to-muslim-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Is the LPG Cylinder cheapest in India? Know the complete truth of Puri’s claim.,"India's Union Minister for Housing & Urban Affairs & Minister for Petroleum and Natural Gas, Hardeep Singh Puri tweeted, “As a result of the...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-03-at-3.53.10-PM.jpeg,"August 4, 2022",https://dfrac.org/en/2022/08/03/is-the-lpg-cylinder-cheapest-in-india-know-the-complete-truth-of-puris-claim/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Nisar Ahmed Siddiqui -,Nishank Rathore’s death took communal colors on Society media- Read the full story,"Society media users are making different claims upon the death of engineering student Nishank Rathore in Bhopal, the capital of Madhya Pradesh. Some are...",https://dfrac.org/wp-content/uploads/2022/08/ba6c7879-3168-4eab-9668-7528720d30e7.jpg,"August 2, 2022",https://dfrac.org/en/2022/08/02/nishank-rathore-death-took-communal-colors-on-Society-media-read-the-full-story/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Is TMC MP Saugata Roy dancing with Arpita Mukherjee? – Read Fact Check,"A video is getting viral on Society media claiming that TMC MP Saugata Roy is dancing with Arpita Mukherjee.



Sharing the video a user on...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-02-at-12.18.23-PM.jpeg,"August 2, 2022",https://dfrac.org/en/2022/08/02/is-tmc-mp-saugata-roy-dancing-with-arpita-mukherjee-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Nisar Ahmed Siddiqui -,"Fact Check: family harassed in Muslim locality, BMC vacated the house under pressure from Muslims? ",A video is going viral on Society media. It can be seen in this video that a girl is telling that she lives in...,https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-01-at-6.15.38-PM.jpeg,"August 2, 2022",https://dfrac.org/en/2022/08/02/fact-check-family-harassed-in-muslim-locality-bmc-vacated-the-house-under-pressure-from-muslims/,Society viral,English,Maharashtra,twitter,no,yes,no,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check: Reality of the viral video of Hima Das winning the gold in the Commonwealth Games.,"In Commonwealth Games, 2022 Medal Tally India ranks sixth with 3 golds and 6 overall. On Sunday Weightlifter Achinta Sheuli won the third gold...",https://dfrac.org/wp-content/uploads/2022/08/WhatsApp-Image-2022-08-01-at-3.32.00-PM.jpeg,"August 1, 2022",https://dfrac.org/en/2022/08/01/fact-check-know-the-reality-of-the-viral-video-of-hima-das-winning-the-gold-in-the-commonwealth-games/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Nisar Ahmed Siddiqui -,"Fact Check:Kangana Ranaut shared Fake Photo of President Murmu, PM Modi And Eknath Shinde","A collage of 4 photos is going viral on Society media. Users sharing this collage with the claim that it features PM Narendra Modi,...",https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-30-at-3.52.05-PM.jpeg,"August 1, 2022",https://dfrac.org/en/2022/08/01/fact-check-president-murmu-pm-modi-and-eknath-shindes-fake-photo-viral-on-Society-media/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Mobeen Ahmad -,"Video of a mad lover with a knife in hand viral as “love jihadi”, read fact check","A video is going viral on Society media sites. By sharing this video, users are claiming that ""Love Jihadi"" is luring girls into their...",https://dfrac.org/wp-content/uploads/2022/07/feater-image.jpg,"July 30, 2022",https://dfrac.org/en/2022/08/01/dfrac-fact-check-video-of-mad-lover-threatening-girl-with-knife-viral-with-false-claim-of-love-jihad/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,FactCheck: Fake article on Joe Biden by the name of the Atlantic got viral,A screengrab of a news article by the Atlantic is going viral on Society media platforms. The heading of the article was “The quiet Courage...,https://dfrac.org/wp-content/uploads/2022/07/Untitled-design-9.png,"August 3, 2022",https://dfrac.org/en/2022/07/31/factcheck-fake-article-on-joe-biden-by-the-name-of-the-atlantic-got-viral/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check: Will the tax be applied to Ganga Aarti and Pandits in Varanasi?,"A newspaper cutting is going viral on Society media. On which it is written, ""Ganga aarti and pandits will be charged."" Describing this paper...",https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-30-at-12.03.48-PM.jpeg,"July 30, 2022",https://dfrac.org/en/2022/07/30/fact-check-will-the-tax-be-applied-to-ganga-aarti-and-pandits-in-varanasi/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Did Ayyappa devotees chant for Allah at the Vavar mosque in Sabarimala? – Read the FactCheck,A video is doing rounds on the internet with the claim that Ayyappa devotees are chanting Islamic prayers in the Vavar mosque in Sabarimala....,https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-29-at-5.30.29-PM.jpeg,"July 29, 2022",https://dfrac.org/en/2022/07/29/did-ayyappa-devotees-chant-for-allah-at-the-vavar-mosque-in-sabarimala/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Know the truth behind the picture of Raghav Chada asking for water for the rights of Delhi and Haryana- Read Fact Check,"A picture of Raghav Chadha, a Rajya Sabha member of the Aam Aadmi Party from Punjab is going viral on Society media. In the...",https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-29-at-3.42.26-PM.jpeg,"July 29, 2022",https://dfrac.org/en/2022/07/29/know-the-truth-behind-the-picture-of-raghav-chada-asking-for-water-for-the-rights-of-delhi-and-haryana-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Pakistani politician Shireen Mazari spreads misleading news against India- Read the Fact Check,"Former Pakistani Federal Minister for Human Rights, Shireen Mazari of PTI posted a screengrab of a  news screen of Pakistani media channel SAMAA TV...",https://dfrac.org/wp-content/uploads/2022/07/Untitled-design-8.png,"July 30, 2022",https://dfrac.org/en/2022/07/29/pakistani-politician-shireen-mazari-spreads-misleading-news-against-india/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Edited picture of Bhathinda MP Harsimrat Kaur Badal surfacing the Society media- Read the fact check,"A Photo of Harsimrat Kaur Badal, who is currently MP from Bhathinda is going viral on the internet. In the viral picture, she is...",https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-28-at-5.46.51-PM.jpeg,"July 28, 2022",https://dfrac.org/en/2022/07/28/edited-picture-of-bhathinda-mp-harsimrat-kaur-badal-surfacing-the-Society-media-read-the-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Fact-Check- Video of the bridge collapse in Madhya Pradesh got viral as Bundelkhand Expressway￼,"A video is going viral on Society media sites. By sharing this video, users are claiming that the Bundelkhand Expressway, which was inaugurated by...",https://dfrac.org/wp-content/uploads/2022/07/f.jpeg,"July 28, 2022",https://dfrac.org/en/2022/07/28/fact-check-video-of-the-bridge-collapse-in-madhya-pradesh-got-viral-as-bundelkhand-expressway%ef%bf%bc/,Society viral,English,UP,facebook,no,yes,no,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check: Know the truth about Smriti Irani’s daughter Zoish Irani’s engagement photo,"Recently, Union Minister Smriti Irani and her daughter Zoish Irani have been in the news for the Goa bar controversy. He was accused of...",https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-28-at-11.25.25-AM1.jpeg,"July 28, 2022",https://dfrac.org/en/2022/07/28/fact-check-know-the-truth-about-smriti-iranis-daughter-zoish-iranis-engagement-photo/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Fact Check: Babasaheb did not say– reservations should be abolished after a tribal woman becomes president,A graphical poster is going viral on Society media. This poster has a picture of Babasaheb Dr. Bhimrao Ambedkar and a statement has been...,https://dfrac.org/wp-content/uploads/2022/07/Untitled-design3-1.png,"July 27, 2022",https://dfrac.org/en/2022/07/28/fact-check-babasaheb-did-not-say-reservations-should-be-abolished-after-a-tribal-woman-becomes-president/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check: Know the truth behind the viral video of police beating the people bathing in the waterfall,"A video of police beating the people bathing in the Waterfall is getting rounds on the internet. In the video, one can hear the...",https://dfrac.org/wp-content/uploads/2022/07/Untitled-design2.png,"July 27, 2022",https://dfrac.org/en/2022/07/27/fact-check-know-the-truth-behind-the-viral-video-of-police-beating-the-people-bathing-in-the-waterfall/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Did Panchayat Shachiv in Rewa got beaten up by BJP MLA? – Read the Fact Check,"A video is going viral on Society media sites. Users are sharing this and claiming that when the ""Panchayat Secretary"" did not give the...",https://dfrac.org/wp-content/uploads/2022/07/f-1.png,"July 28, 2022",https://dfrac.org/en/2022/07/27/did-panchayat-shachiv-in-rewa-got-beaten-up-by-bjp-mla-read-the-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Is the removal of restrictions on Ganesh Pooja by the Shinde government Hindutva government encouraging Hindutva?- Read the Fact  Check,"A piece of news is getting viral on the internet that, the Shinde government have removed all the restriction on celebrating Ganpati pooja. Further,...",https://dfrac.org/wp-content/uploads/2022/07/g-f.jpg,"July 27, 2022",https://dfrac.org/en/2022/07/27/is-the-removal-of-restrictions-on-ganesh-pooja-by-the-shinde-government-hindutva-government-encouraging-hindutva/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Mobeen Ahmad -,"Did Maulana give arms training to students in a madrassa? Read, Fact-Check",A video went viral on Society media. Questions are being raised through this video that Maulana is giving training to students to use weapons...,https://dfrac.org/wp-content/uploads/2022/07/f-6.jpg,"July 25, 2022",https://dfrac.org/en/2022/07/26/did-maulana-give-arms-training-to-students-in-a-madrassa-read-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Ananaya Sharma -,Fact Check: Is Russian President Putin Watching News of Imran Khan’s Victory?,A picture is getting viral on Society media in which Russian President Vladimir Putin can be seen watching the news of Pakistan’s ex-Prime Minister...,https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-25-at-12.04.26-PM2.jpeg,"July 25, 2022",https://dfrac.org/en/2022/07/25/fact-check-is-russian-president-putin-watching-news-of-imran-khans-victory/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Is India offering  Pakistan 5 billion USD in exchange for supporting UNSC permanent membership?- Read the FactCheck,A piece of news is doing rounds on the internet these days. The news is that India is offering Pakistan an economic package of...,https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-25-at-2.10.04-PM.jpeg,"July 25, 2022",https://dfrac.org/en/2022/07/25/is-india-offering-pakistan-5-billion-usd-in-exchange-for-supporting-unsc-permanent-membership-read-the-factcheck/,,English,,,,,,dfrac.org,,,,,,,,,,,,
Parul Tewari -,Video of PM Modi ignoring Ram Nath Kovind’s greeting at his farewell ceremony gone viral- Read the Fact Check,"A video is doing rounds on the internet. Sharing the video users are sharing that, PM Modi ignored former President Ram Nath Kovind at...",https://dfrac.org/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-25-at-11.50.49-AM.jpeg,"July 25, 2022",https://dfrac.org/en/2022/07/25/video-of-pm-modi-ignoring-ram-nath-kovind-greeting-at-his-farewell-ceremony-gone-viral-read-the-fact-check/,,English,,,,,,dfrac.org,,,,,,,,,,,,
